,,,,,,,,,,,
,城市,酒店,原名称,平台,星级,房型,对于Qunar - 订购网站,价格,返现,website,
,深圳,7天连锁酒店深圳景田北店,7天连锁酒店（深圳景田北店）,Ctrip,2,经济房,,197,,http://hotels.ctrip.com/hotel/115284.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,7天连锁酒店深圳景田北店,7天连锁酒店（深圳景田北店）,eLong,0,经济房,,197,,http://hotel.elong.com/shenzhen/02003015/,
,深圳,7天连锁酒店深圳景田北店,7天连锁酒店深圳景田北店,Qunar,经济型,经济房,2.酒店之家,217,5,http://hotel.qunar.com/city/shenzhen/dt-2064/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=7%E5%A4%A9%EF%BC%88%E6%B7%B1%E5%9C%B3%E6%99%AF%E7%94%B0%E5%8C%97%E5%BA%97%EF%BC%89&from=hotellist&filterid=e11a8d5e-3bdd-4ec9-9f25-6f2aa14aa603_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A488324D&QHPR=1_1_0_0,
,深圳,7天连锁酒店深圳罗湖区委店,7天连锁酒店（深圳罗湖区委店）,Ctrip,2,经济房,,167,,http://hotels.ctrip.com/hotel/115128.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,7天连锁酒店深圳罗湖区委店,7天连锁酒店（深圳罗湖区委店）,eLong,0,经济房,,167,,http://hotel.elong.com/shenzhen/02003067/,
,深圳,7天连锁酒店深圳罗湖区委店,7天连锁酒店深圳罗湖区委店,Qunar,经济型,经济房,2.7天酒店官网直销,197,,http://hotel.qunar.com/city/shenzhen/dt-59/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=7%E5%A4%A9%EF%BC%88%E6%B7%B1%E5%9C%B3%E7%BD%97%E6%B9%96%E5%8C%BA%E5%A7%94%E5%BA%97%EF%BC%89&from=hotellist&filterid=ade2acca-3d6d-4399-a00f-6c58708c66af_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A489AD62&QHPR=1_1_0_0,
,深圳,山水时尚酒店布吉景湖店,山水时尚酒店（深圳布吉景湖店）,Ctrip,3,豪华双人房,,190,,http://hotels.ctrip.com/hotel/83469.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,山水时尚酒店布吉景湖店,山水时尚酒店布吉景湖店,eLong,0,豪华双人房,,190,31,http://hotel.elong.com/shenzhen/32003295/,
,深圳,山水时尚酒店布吉景湖店,山水时尚酒店布吉景湖店,Qunar,3,豪华双人房,1.来订吧,198,30,http://hotel.qunar.com/city/shenzhen/dt-1374/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E5%B1%B1%E6%B0%B4%E6%97%B6%E5%B0%9A%E9%85%92%E5%BA%97%E5%B8%83%E5%90%89%E6%99%AF%E6%B9%96%E5%BA%97&from=hotellist&filterid=e33ba761-b913-4794-833f-356b7ee7e66c_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4299542&QHPR=1_1_0_0,
,深圳,深圳明苑大厦,深圳明苑大厦,Ctrip,3,标准双人房(限时特惠),,210,,http://hotels.ctrip.com/hotel/483483.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳明苑大厦,深圳明苑大厦,eLong,4,标准双人房（限时抢）,,210,26,http://hotel.elong.com/shenzhen/02003794/,
,深圳,深圳明苑大厦,深圳明苑大厦,Qunar,3,标准双人房,3.酒店之家,300,63,http://hotel.qunar.com/city/shenzhen/dt-7101/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E6%98%8E%E8%8B%91%E5%A4%A7%E5%8E%A6&from=hotellist&filterid=5fcdc57b-3117-4ba3-9749-4519e31e8782_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A46F1343&QHPR=1_1_0_0,
,深圳,深圳禧莲酒店,深圳禧莲酒店,Ctrip,3,标准双床房(无窗),,228,,http://hotels.ctrip.com/hotel/476253.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳禧莲酒店,深圳禧莲酒店,eLong,3,标准双床房,,228,41,http://hotel.elong.com/shenzhen/32003275/,
,深圳,深圳禧莲酒店,深圳禧莲酒店,Qunar,3,标准双床房(无窗),1.住哪网,228,41,http://hotel.qunar.com/city/shenzhen/dt-626/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E7%A6%A7%E8%8E%B2%E9%85%92%E5%BA%97&from=hotellist&filterid=87cffed9-ab25-4279-8852-9f905f1337ad_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A471B682&QHPR=1_1_0_0,
,深圳,深圳悦程精品酒店,深圳悦程精品酒店,Ctrip,3,豪华双人房,,308,,http://hotels.ctrip.com/hotel/659262.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳悦程精品酒店,深圳悦程精品酒店,eLong,3,豪华双人房,,308,41,http://hotel.elong.com/shenzhen/32003664/,
,深圳,深圳悦程精品酒店,深圳悦程精品酒店,Qunar,3,豪华双人房,3.易程旅行网,308,47,http://hotel.qunar.com/city/shenzhen/dt-7394/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E6%82%A6%E7%A8%8B%E7%B2%BE%E5%93%81%E9%85%92%E5%BA%97&from=hotellist&filterid=cac4029f-d496-41fe-b67f-9581947ba515_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47C137C&QHPR=1_1_0_0,
,深圳,维也纳酒店深圳凤凰路店,维也纳酒店（深圳凤凰店）,Ctrip,2,高级大床房,,314,,http://hotels.ctrip.com/hotel/635236.html#ctm_ref=hd_0_0_0_0_lst_sr_2_df_ls_10_n_hi_0_0_0,
,深圳,维也纳酒店深圳凤凰路店,维也纳酒店（深圳凤凰路店）,eLong,4,高级大床房,,314,,http://hotel.elong.com/shenzhen/32003378/,
,深圳,维也纳酒店深圳凤凰路店,维也纳酒店深圳凤凰路店,Qunar,3,豪华大床房,2.维也纳酒店直销,314,20,http://hotel.qunar.com/city/shenzhen/dt-5301/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E7%BB%B4%E4%B9%9F%E7%BA%B3%E9%85%92%E5%BA%97%E6%B7%B1%E5%9C%B3%E5%87%A4%E5%87%B0%E8%B7%AF%E5%BA%97&from=hotellist%7Csug&filterid=bab735d3-2039-4acc-9bc9-0b398d1ecd77_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47F44DA&QHPR=1_1_0_0,
,深圳,维也纳酒店深圳龙岗盛平店,维也纳酒店（深圳龙岗中心城盛平店）,Ctrip,3,豪华双人房,,210,,http://hotels.ctrip.com/hotel/435219.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,维也纳酒店深圳龙岗盛平店,维也纳酒店（深圳龙岗中心城盛平店）,eLong,3,豪华双人房,,210,,http://hotel.elong.com/shenzhen/02003143/,
,深圳,维也纳酒店深圳龙岗盛平店,维也纳酒店深圳龙岗盛平店,Qunar,3,豪华双床房,1.来订吧,248,40,http://hotel.qunar.com/city/shenzhen/dt-2038/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E7%BB%B4%E4%B9%9F%E7%BA%B3%E9%85%92%E5%BA%97%E6%B7%B1%E5%9C%B3%E9%BE%99%E5%B2%97%E7%9B%9B%E5%B9%B3%E5%BA%97&from=hotellist%7Csug&filterid=33bec312-bce3-4f0c-8c38-aef78821a6a6_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A482F781&QHPR=1_1_0_0,
,深圳,深圳金泉宾馆,深圳金泉宾馆,Ctrip,2,标准双人房,,148,,http://hotels.ctrip.com/hotel/452627.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳金泉宾馆,深圳金泉宾馆,eLong,3,标准双人间,,148,21,http://hotel.elong.com/shenzhen/22003068/,
,深圳,深圳金泉宾馆,深圳金泉宾馆,Qunar,3,标准双人房,1.住哪网,148,24,http://hotel.qunar.com/city/shenzhen/dt-6804/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E9%87%91%E6%B3%89%E5%AE%BE%E9%A6%86&from=hotellist&filterid=3096b93b-d7a8-42e1-b399-7a862a5e25ac_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A46C05E9&QHPR=1_1_0_0,
,深圳,深圳东部华侨城火车旅馆,深圳东部华侨城火车营地,Ctrip,4,普通厢(推广),,298,,http://hotels.ctrip.com/hotel/436889.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳东部华侨城火车旅馆,深圳东部华侨城火车营地,eLong,2,普通包厢,,245,,http://hotel.elong.com/shenzhen/42003253/,
,深圳,深圳东部华侨城火车旅馆,深圳东部华侨城火车旅馆,Qunar,4,普通包厢房,3.易程旅行网,398,,http://hotel.qunar.com/city/shenzhen/dt-1149/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E4%B8%9C%E9%83%A8%E5%8D%8E%E4%BE%A8%E5%9F%8E%E7%81%AB%E8%BD%A6%E8%90%A5%E5%9C%B0&from=hotellist&filterid=a53c6ebc-781f-4b3a-ade4-b262d6ee72dd_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A42EA7AC&QHPR=1_1_0_0,
,深圳,深圳东部华侨城咖酷旅馆,深圳东部华侨城咖酷旅馆,Ctrip,4,标准厢,,358,,http://hotels.ctrip.com/hotel/397535.html,
,深圳,深圳东部华侨城咖酷旅馆,深圳东部华侨城咖酷旅馆,eLong,4,标准厢,,428,31,http://hotel.elong.com/shenzhen/42003287/,
,深圳,深圳东部华侨城咖酷旅馆,深圳东部华侨城咖酷旅馆,Qunar,4,普通车厢(四个床位),1.环途旅游网,501,,http://hotel.qunar.com/city/shenzhen/dt-1959/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E4%B8%9C%E9%83%A8%E5%8D%8E%E4%BE%A8%E5%9F%8E%E5%92%96%E9%85%B7%E6%97%85%E9%A6%86&from=hotellist&filterid=ada42015-a085-4b45-9817-1e5abe39758a_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4354D76&QHPR=1_1_0_0,
,深圳,深圳皇朝商务酒店,深圳皇朝商务酒店,Ctrip,4,高级双人床,,258,,N/A,
,深圳,深圳皇朝商务酒店,深圳皇朝商务酒店,eLong,4,高级双人间,,308,46,http://hotel.elong.com/shenzhen/02003376/,
,深圳,深圳皇朝商务酒店,深圳皇朝商务酒店,Qunar,4,高级双床房,1.酒店之家,308,64,http://hotel.qunar.com/city/shenzhen/dt-5591/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E7%9A%87%E6%9C%9D%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97&from=qunarindex&filterid=d7f57dbf-cda6-41c9-81a5-496754760097_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A441AC99&QHPR=1_1_0_0,
,深圳,深圳趣园私人酒店公寓,深圳趣园私人酒店公寓,Ctrip,4,高尔夫球景花蕾套房,,300,,http://hotels.ctrip.com/hotel/436664.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳趣园私人酒店公寓,深圳趣园私人酒店公寓,eLong,4,高尔夫球景花蕾套房,,548,46,http://hotel.elong.com/shenzhen/42003167/,
,深圳,深圳趣园私人酒店公寓,深圳趣园私人酒店公寓,Qunar,4,高尔夫球景花蕾套房,2.同程网,398,72,http://hotel.qunar.com/city/shenzhen/dt-2192/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E8%B6%A3%E5%9B%AD%E7%A7%81%E4%BA%BA%E9%85%92%E5%BA%97%E5%85%AC%E5%AF%93&from=hotellist&filterid=564a18d9-0e7c-45de-9fd3-41dfb36f23fc_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A44C0595&QHPR=1_1_0_0,
,深圳,深圳雅枫国际酒店,深圳雅枫国际酒店,Ctrip,4,豪华大床房,,480,,http://hotels.ctrip.com/hotel/419425.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳雅枫国际酒店,深圳雅枫国际酒店,eLong,5,豪华大床房（预付）,,480,,http://hotel.elong.com/shenzhen/52003050/,
,深圳,深圳雅枫国际酒店,深圳雅枫国际酒店,Qunar,4,豪华大床房,2.同程网,548,86,http://hotel.qunar.com/city/shenzhen/dt-2466/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E9%9B%85%E6%9E%AB%E5%9B%BD%E9%99%85%E9%85%92%E5%BA%97&from=hotellist&filterid=37fe1d1e-4d2d-48b0-bdb8-a7be84f0acc4_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A44EDD7C&QHPR=1_1_0_0,
,深圳,深圳雅园风尚酒店（原深圳雅园宾馆）,深圳雅园风尚酒店（原深圳雅园宾馆）,Ctrip,4,标准双床房,,265,,http://hotels.ctrip.com/hotel/443242.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳雅园风尚酒店（原深圳雅园宾馆）,深圳雅园风尚酒店（原深圳雅园宾馆）,eLong,4,标准双床房（限时抢）,,249,26,http://hotel.elong.com/shenzhen/42003341/,
,深圳,深圳雅园风尚酒店（原深圳雅园宾馆）,深圳雅园风尚酒店（原深圳雅园宾馆）,Qunar,4,标准双床房,2.同程网,249,28,http://hotel.qunar.com/city/shenzhen/dt-1603/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E9%9B%85%E5%9B%AD%E9%A3%8E%E5%B0%9A%E9%85%92%E5%BA%97%EF%BC%88%E5%8E%9F%E6%B7%B1%E5%9C%B3%E9%9B%85%E5%9B%AD%E5%AE%BE%E9%A6%86%EF%BC%89&from=hotellist&filterid=74ab48b9-a218-4434-8d49-ca58a2a84d57_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A450E8FE&QHPR=1_1_0_0,
,深圳,深圳一舍大湾酒店,深圳一舍大湾酒店,Ctrip,4,海滩大床房,,880,,http://hotels.ctrip.com/hotel/532253.html,
,深圳,深圳一舍大湾酒店,深圳一舍大湾酒店,eLong,5,海滩大床房（秋冬特惠）,,880,111,http://hotel.elong.com/shenzhen/52003239/,
,深圳,深圳一舍大湾酒店,深圳一舍大湾酒店,Qunar,4,海滩大床房,3.旅行季,921,,http://hotel.qunar.com/city/shenzhen/dt-5835/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E4%B8%80%E8%88%8D%E5%A4%A7%E6%B9%BE%E9%85%92%E5%BA%97&from=hotellist&filterid=67cbcf50-543a-4ba7-9540-e7dab0bccbc3_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A452C2E8&QHPR=1_1_0_0,
,深圳,深圳友和雅商大酒店,深圳友和雅商大酒店,Ctrip,4,高级商务双人房,,245,,http://hotels.ctrip.com/hotel/659669.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳友和雅商大酒店,深圳友和雅商大酒店,eLong,4,高级商务双床房,,278,61,http://hotel.elong.com/shenzhen/42003301/,
,深圳,深圳友和雅商大酒店,深圳友和雅商大酒店,Qunar,4,高级商务双人房,2.同程网,278,56,http://hotel.qunar.com/city/shenzhen/dt-2425/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E5%8F%8B%E5%92%8C%E9%9B%85%E5%95%86%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=dbdfcd2f-6c0c-4af2-a169-36e439c90be9_C&showMap=0&qptype=hotelName&QHFP=ZSS_A4541DCA&QHPR=1_1_0_0,
,深圳,深圳博林诺富特酒店,深圳博林诺富特酒店,Ctrip,5,标准大床房(新升级),,799,,http://hotels.ctrip.com/hotel/419559.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳博林诺富特酒店,深圳博林诺富特酒店,eLong,4,标准大床房,,669,,http://hotel.elong.com/shenzhen/42003071/,
,深圳,深圳博林诺富特酒店,深圳博林诺富特酒店,Qunar,5,标准大床房,1.来订吧,599,65,http://hotel.qunar.com/city/shenzhen/dt-288/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E5%8D%9A%E6%9E%97%E8%AF%BA%E5%AF%8C%E7%89%B9%E9%85%92%E5%BA%97&from=hotellist&filterid=cd160519-b61f-4b79-abb1-1086652a8b22_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4559E95&QHPR=1_1_0_0,
,深圳,深圳皇庭V酒店,深圳皇庭V酒店,Ctrip,5,雅致大床房,,911,,http://hotels.ctrip.com/hotel/385210.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳皇庭V酒店,深圳皇庭V酒店,eLong,5,雅致大床房,,935,,http://hotel.elong.com/search/list_cn_2003.html?IsNotAcceptRecommend=false&Keywords=%E6%B7%B1%E5%9C%B3%E7%9A%87%E5%BA%ADV%E9%85%92%E5%BA%97&KeywordsType=999&aioIndex=-1&aioVal=%E6%B7%B1%E5%9C%B3%E7%9A%87%E5%BA%ADV%E9%85%92%E5%BA%97,
,深圳,深圳皇庭V酒店,深圳皇庭V酒店,Qunar,5,雅致大床房,2.同程网,1088,128,http://hotel.qunar.com/city/shenzhen/dt-4362/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E7%9A%87%E5%BA%ADV%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=0acafd5b-af35-4559-afc8-464d39d3fdc5_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A45722A3&QHPR=1_1_0_0,
,深圳,深圳丽湾酒店,深圳丽湾酒店,Ctrip,5,豪华双床房,,398,,http://hotels.ctrip.com/hotel/688698.html,
,深圳,深圳丽湾酒店,深圳丽湾酒店,eLong,5,豪华双人房,,398,41,http://hotel.elong.com/shenzhen/52003054/,
,深圳,深圳丽湾酒店,深圳丽湾酒店,Qunar,5,豪华双人房,2.酒店之家,398,79,http://hotel.qunar.com/city/shenzhen/dt-2098/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E4%B8%BD%E6%B9%BE%E9%85%92%E5%BA%97&from=hotellist&filterid=ce0d84f8-6071-490f-825c-76baab098e1d_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A458A4FD&QHPR=1_1_0_0,
?C:深圳罗湖区罗沙路5069号(六星汽车园内)  D:罗芳立交桥东南侧罗湖汽车生态公园9号；但是看图片是一家店,深圳,深圳六星汽车宾馆,深圳六星汽车宾馆,Ctrip,5,休闲馆,,1180,,http://hotels.ctrip.com/hotel/449589.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳六星汽车宾馆,深圳六星汽车宾馆,eLong,5,休闲馆-巴厘岛 (还剩2间),,1180,116,http://hotel.elong.com/shenzhen/52003379/,
,深圳,深圳六星汽车宾馆,深圳六星汽车宾馆,Qunar,5,休闲馆房(无窗),1.住哪网,1380,187,http://hotel.qunar.com/city/shenzhen/dt-2430/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E5%85%AD%E6%98%9F%E6%B1%BD%E8%BD%A6%E5%AE%BE%E9%A6%86&from=hotellist&filterid=13c76ba6-f457-4094-8a69-6ca49edf5f88_C&showMap=0&qptype=hotelName&QHFP=ZSS_A45A843F&QHPR=1_1_0_0,
,深圳,深圳绿景锦江酒店,深圳绿景锦江酒店,Ctrip,5,高级双床房,,738,,http://hotels.ctrip.com/hotel/426206.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳绿景锦江酒店,深圳绿景锦江酒店,eLong,5,高级双床房,,738,51,http://hotel.elong.com/shenzhen/52003081/,
,深圳,深圳绿景锦江酒店,深圳绿景锦江酒店,Qunar,5,高级双床房,3.同程网,738,87,http://hotel.qunar.com/city/shenzhen/dt-2264/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E7%BB%BF%E6%99%AF%E9%94%A6%E6%B1%9F%E9%85%92%E5%BA%97&from=hotellist&filterid=bbc10dde-776a-4997-9b81-6ace939a9cd8_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A45CC07D&QHPR=1_1_0_0,
,深圳,深圳前岸国际酒店,深圳前岸国际酒店,Ctrip,5,高级客房,,585,,http://hotels.ctrip.com/hotel/531520.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳前岸国际酒店,深圳前岸国际酒店,eLong,5,时尚客房,,625,41,http://hotel.elong.com/shenzhen/02003475/,
,深圳,深圳前岸国际酒店,深圳前岸国际酒店,Qunar,5,时尚客房,2.住哪网,588,71,http://hotel.qunar.com/city/shenzhen/dt-6679/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E5%89%8D%E5%B2%B8%E5%9B%BD%E9%99%85%E9%85%92%E5%BA%97&from=hotellist&filterid=93f244c8-ba1f-46cc-a319-7920eb326487_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A463108C&QHPR=1_1_0_0,
,深圳,深圳圣廷苑酒店世纪楼,深圳圣廷苑酒店世纪楼,Ctrip,5,高级客房(全新装修),,611,,http://hotels.ctrip.com/hotel/435261.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳圣廷苑酒店世纪楼,深圳圣廷苑酒店世纪楼,eLong,5,高级客房（预付）,,622,,http://hotel.elong.com/shenzhen/42003011/,
,深圳,深圳圣廷苑酒店世纪楼,深圳圣廷苑酒店世纪楼,Qunar,5,高级客房,1.住哪网,699,75,http://hotel.qunar.com/city/shenzhen/dt-2268/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E5%9C%A3%E5%BB%B7%E8%8B%91%E9%85%92%E5%BA%97%E4%B8%96%E7%BA%AA%E6%A5%BC&from=hotellist&filterid=554a5455-76ea-49cb-8e46-831bcb0a944a_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4648ABB&QHPR=1_1_0_0,
,深圳,深圳隐秀山居酒店,深圳隐秀山居酒店,Ctrip,5,豪华双床房(会员 特惠)[含早],,895,,http://hotels.ctrip.com/hotel/432774.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳隐秀山居酒店,深圳隐秀山居酒店（第20届沃尔沃中国公开赛官方指定VIP接待酒店）,eLong,5,豪华双床房,,990,66,http://hotel.elong.com/shenzhen/52003088/,
,深圳,深圳隐秀山居酒店,深圳隐秀山居酒店,Qunar,5,豪华双床房,1.住哪网,990,20,http://hotel.qunar.com/city/shenzhen/dt-3976/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E9%9A%90%E7%A7%80%E5%B1%B1%E5%B1%85%E9%85%92%E5%BA%97&from=hotellist&filterid=4518ad4a-cd0b-4b3a-a0c1-4adb9ff5aef1_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4664F35&QHPR=1_1_0_0,
,深圳,深圳东华假日酒店,深圳东华假日酒店,Ctrip,4,假日高级房,,702,,http://hotels.ctrip.com/hotel/430346.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳东华假日酒店,深圳东华假日酒店,eLong,4,假日高级房,,824,,http://hotel.elong.com/shenzhen/42003065/,
,深圳,深圳东华假日酒店,深圳东华假日酒店,Qunar,,假日高级房,1.来订吧,860,78,http://hotel.qunar.com/city/shenzhen/dt-39/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E4%B8%9C%E5%8D%8E%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97&from=hotellist&filterid=afd9e90c-9bc7-4bcf-b5a3-2983a3e0946a_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A48B493A&QHPR=1_1_0_0,
,深圳,深圳格兰云天中航城大酒店,深圳格兰云天（中航城）大酒店,Ctrip,4,高级房(全新装修),,567,,http://hotels.ctrip.com/hotel/435152.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳格兰云天中航城大酒店,深圳格兰云天（中航城）大酒店,eLong,4,高级双床房,,583,,http://hotel.elong.com/shenzhen/32003009/,
,深圳,深圳格兰云天中航城大酒店,深圳格兰云天中航城大酒店,Qunar,,高级双床房,1.来订吧,700,71,http://hotel.qunar.com/city/shenzhen/q-%E6%B7%B1%E5%9C%B3%E6%A0%BC%E5%85%B0%E4%BA%91%E5%A4%A9%E4%B8%AD%E8%88%AA%E5%9F%8E%E5%A4%A7%E9%85%92%E5%BA%97#fromDate=2014-02-27&toDate=2014-02-28&from=hotellist&QHFP=ZSL_A48B4854&bs=%E6%B7%B1%E5%9C%B3%E4%B8%9C%E5%8D%8E%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97&bc=%E6%B7%B1%E5%9C%B3,
,深圳,深圳汉永酒店,深圳汉永酒店,Ctrip,3,标准双床房B栋,,278,,http://hotels.ctrip.com/hotel/47300.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳汉永酒店,深圳汉永酒店（机场店）,eLong,3,标准双人房,,278,21,http://hotel.elong.com/shenzhen/32003238/,
,深圳,深圳汉永酒店,深圳汉永酒店,Qunar,,标准双人房(B楼),2.同程网,278,56,http://hotel.qunar.com/city/shenzhen/dt-118/?tag=shenzhen#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B7%B1%E5%9C%B3%E6%B1%89%E6%B0%B8%E9%85%92%E5%BA%97&from=qunarindex&filterid=df480b7a-8c7e-435f-aac0-54f9205aa09d_C&showMap=0&qptype=hotelName&QHFP=ZSS_A48EB920&QHPR=1_1_0_0,
,深圳,深圳恒丰海悦国际酒店,深圳恒丰海悦国际酒店,Ctrip,5,标准大床房(新装修)(会员特惠),,535,,http://hotels.ctrip.com/hotel/667589.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,深圳,深圳恒丰海悦国际酒店,深圳恒丰海悦国际酒店,eLong,5,标准大床房（全新装修）,,638,41,http://hotel.elong.com/shenzhen/42003064/,
